ID;situacao_na_venda;val_avaliacao;segmento;UF;Tipo_de_imovel;dias_ate_ser_vendido;Desconto;;;
88474365;Ocupado; R$ 73.000,00 ;C;RN;Casa;1561;57,31%;;;
332404364;Ocupado; R$ 73.000,00 ;C;RS;Apartamento;473;53,28%;;;
145885690;Ocupado; R$ 74.500,00 ;B;PI;Casa;1702;58,60%;;;
460494173;Ocupado; R$ 74.811,48 ;B;RN;Casa;1375;57,36%;;;
67592636;Ocupado; R$ 75.000,00 ;B;RN;Casa;486;54,13%;;;
97989343;Ocupado; R$ 75.000,00 ;B;RN;Casa;378;53,74%;;;
283938490;Ocupado; R$ 75.000,00 ;B;BA;Casa;1817;58,92%;;;
329740166;Ocupado; R$ 75.000,00 ;B;RN;Casa;148;52,91%;;;
364036231;Ocupado; R$ 75.000,00 ;B;RN;Casa;1303;57,07%;;;
513484174;Ocupado; R$ 75.000,00 ;B;CE;Casa;106;52,76%;;;
683924459;Ocupado; R$ 75.000,00 ;B;RN;Casa;618;54,60%;;;
699791250;Ocupado; R$ 75.000,00 ;B;RN;Casa;485;54,12%;;;
907148854;Ocupado; R$ 75.000,00 ;B;RN;Casa;457;54,02%;;;
95497867;Ocupado; R$ 66.000,00 ;A;PE;Casa;1617;52,40%;;;
768119061;Ocupado; R$ 66.000,00 ;A;RJ;Casa;1374;51,41%;;;
93565769;Ocupado; R$ 73.790,00 ;C;GO;Casa;1676;57,57%;;;
408783817;Ocupado; R$ 73.876,18 ;C;RJ;Casa;221;52,24%;;;
866872350;Ocupado; R$ 75.300,64 ;B;PE;Casa;317;53,48%;;;
359820702;Ocupado; R$ 75.322,37 ;B;PI;Casa;1596;58,06%;;;
317861208;Ocupado; R$ 73.930,73 ;C;PE;Casa;206;52,18%;;;
23350609;Ocupado; R$ 74.000,00 ;C;PA;Casa;1282;56,09%;;;
106038597;Ocupado; R$ 74.000,00 ;C;RJ;Casa;121;51,86%;;;
428313777;Ocupado; R$ 74.000,00 ;C;RN;Casa;1689;57,58%;;;
678321039;Ocupado; R$ 74.000,00 ;C;RN;Casa;1614;57,31%;;;
936986566;Ocupado; R$ 74.000,00 ;C;PA;Casa;1568;57,14%;;;
369022357;Ocupado; R$ 75.645,47 ;B;PI;Casa;1316;57,00%;;;
68703091;Ocupado; R$ 66.500,00 ;A;PR;Outros;1618;52,28%;;;
457770232;Desocupado; R$ 68.000,00 ;B;PI;Casa;1548;53,00%;;;
579138190;Ocupado; R$ 74.500,00 ;C;PA;Casa;1568;57,04%;;;
759731930;Ocupado; R$ 75.952,34 ;B;RN;Casa;504;54,07%;;;
697551907;Ocupado; R$ 75.964,64 ;B;PA;Casa;1634;58,08%;;;
13621130;Ocupado; R$ 76.000,00 ;B;GO;Casa;1522;57,68%;;;
90058181;Ocupado; R$ 76.000,00 ;B;RN;Casa;192;52,95%;;;
105459124;Ocupado; R$ 76.000,00 ;B;RN;Casa;151;52,81%;;;
129416799;Ocupado; R$ 76.000,00 ;B;RN;Casa;1704;58,32%;;;
150286891;Ocupado; R$ 76.000,00 ;B;RN;Casa;351;53,52%;;;
157434400;Ocupado; R$ 76.000,00 ;B;SE;Casa;1303;56,90%;;;
322490910;Ocupado; R$ 76.000,00 ;B;PA;Casa;291;53,30%;;;
333888759;Ocupado; R$ 76.000,00 ;B;PA;Casa;1562;57,82%;;;
389314567;Ocupado; R$ 76.000,00 ;B;PI;Casa;122;52,70%;;;
397005810;Ocupado; R$ 76.000,00 ;B;PE;Casa;1698;58,30%;;;
443273695;Ocupado; R$ 76.000,00 ;B;RN;Casa;1303;56,90%;;;
494145798;Ocupado; R$ 76.000,00 ;B;RN;Casa;457;53,89%;;;
641135020;Ocupado; R$ 76.000,00 ;B;PA;Casa;1821;58,74%;;;
729690153;Ocupado; R$ 76.000,00 ;B;RN;Casa;1411;57,28%;;;
799165138;Ocupado; R$ 76.000,00 ;B;PA;Casa;1526;57,69%;;;
836418549;Ocupado; R$ 76.000,00 ;B;RN;Casa;228;53,08%;;;
927805774;Ocupado; R$ 76.000,00 ;B;MG;Casa;1675;58,22%;;;
991725351;Ocupado; R$ 76.000,00 ;B;CE;Casa;1556;57,80%;;;
393975455;Ocupado; R$ 76.006,35 ;B;RN;Casa;259;53,19%;;;
438485865;Ocupado; R$ 76.200,00 ;B;RJ;Apartamento;113;52,65%;;;
224243268;Desocupado; R$ 60.000,00 ;A;PR;Terreno;1523;46,18%;;;
557413251;Ocupado; R$ 76.325,77 ;B;PE;Casa;64;52,46%;;;
711089544;Ocupado; R$ 75.000,00 ;C;PE;Casa;1191;55,59%;;;
895035120;Ocupado; R$ 75.000,00 ;C;PA;Casa;291;52,35%;;;
279419293;Ocupado; R$ 76.500,00 ;B;RN;Casa;1814;58,62%;;;
62879626;Ocupado; R$ 76.574,25 ;B;PA;Casa;249;53,09%;;;
64683500;Ocupado; R$ 76.600,00 ;B;CE;Casa;1737;58,33%;;;
918316852;Ocupado; R$ 76.600,00 ;B;RN;Casa;99;52,56%;;;
589812472;Ocupado; R$ 67.500,49 ;A;PA;Casa;1296;50,73%;;;
198230123;Ocupado; R$ 77.000,00 ;B;PA;Casa;1628;57,87%;;;
208376434;Ocupado; R$ 77.000,00 ;B;RN;Casa;457;53,77%;;;
240125260;Ocupado; R$ 77.000,00 ;B;GO;Casa;1521;57,50%;;;
310104100;Ocupado; R$ 77.000,00 ;B;PI;Casa;1682;58,06%;;;
338226972;Ocupado; R$ 77.000,00 ;B;RN;Casa;1555;57,62%;;;
371297644;Ocupado; R$ 77.000,00 ;B;RN;Casa;457;53,77%;;;
391081094;Ocupado; R$ 77.000,00 ;B;RN;Casa;457;53,77%;;;
456167646;Ocupado; R$ 77.000,00 ;B;PI;Casa;1297;56,71%;;;
476093820;Ocupado; R$ 77.000,00 ;B;PA;Casa;1683;58,07%;;;
547349685;Ocupado; R$ 77.000,00 ;B;RN;Casa;1387;57,03%;;;
551806980;Ocupado; R$ 77.000,00 ;B;RN;Casa;477;53,84%;;;
610023104;Ocupado; R$ 77.000,00 ;B;RN;Casa;1674;58,03%;;;
655787891;Ocupado; R$ 77.000,00 ;B;PA;Casa;212;52,91%;;;
752565990;Ocupado; R$ 77.000,00 ;B;BA;Casa;1817;58,54%;;;
791139773;Ocupado; R$ 77.000,00 ;B;PA;Casa;1677;58,05%;;;
872636098;Ocupado; R$ 77.000,00 ;B;RN;Casa;352;53,40%;;;
935446478;Ocupado; R$ 77.000,00 ;B;BA;Casa;1184;56,32%;;;
976280117;Ocupado; R$ 77.000,00 ;B;RN;Casa;463;53,79%;;;
183925019;Ocupado; R$ 77.182,06 ;B;RN;Casa;1558;57,60%;;;
627850855;Ocupado; R$ 77.197,30 ;B;RN;Casa;155;52,69%;;;
908740597;Ocupado; R$ 77.222,01 ;B;RN;Casa;1736;58,21%;;;
118893663;Ocupado; R$ 77.286,90 ;B;PI;Casa;655;54,42%;;;
410893347;Ocupado; R$ 77.300,00 ;B;PA;Casa;1555;57,57%;;;
890751252;Ocupado; R$ 77.350,63 ;B;RN;Casa;261;53,04%;;;
39384482;Ocupado; R$ 76.000,00 ;C;RN;Casa;1780;57,52%;;;
147804895;Ocupado; R$ 76.000,00 ;C;GO;Casa;1554;56,71%;;;
235053652;Ocupado; R$ 76.000,00 ;C;AL;Casa;232;52,02%;;;
235735717;Ocupado; R$ 76.000,00 ;C;RS;Apartamento;143;51,70%;;;
452623416;Ocupado; R$ 76.000,00 ;C;PA;Casa;1568;56,76%;;;
466559409;Ocupado; R$ 76.000,00 ;C;PA;Casa;1268;55,70%;;;
545494516;Ocupado; R$ 76.000,00 ;C;RS;Apartamento;464;52,84%;;;
588468120;Ocupado; R$ 76.000,00 ;C;GO;Casa;1554;56,71%;;;
746428373;Ocupado; R$ 76.000,00 ;C;GO;Casa;1528;56,62%;;;
948924930;Ocupado; R$ 76.000,00 ;C;CE;Casa;1708;57,26%;;;
956161144;Ocupado; R$ 76.000,00 ;C;CE;Casa;1674;57,14%;;;
993092303;Ocupado; R$ 76.000,00 ;C;RN;Casa;1670;57,13%;;;
43591;Ocupado; R$ 77.500,00 ;B;RN;Casa;1813;58,43%;;;
735467117;Ocupado; R$ 77.523,97 ;B;PA;Casa;1554;57,52%;;;
438798851;Ocupado; R$ 77.728,00 ;B;MG;Casa;1351;56,78%;;;
915510055;Ocupado; R$ 76.354,38 ;C;RJ;Casa;78;51,43%;;;
288913282;Ocupado; R$ 77.900,00 ;B;RN;Casa;1813;58,36%;;;
152144390;Ocupado; R$ 77.938,20 ;B;PI;Casa;66;52,30%;;;
55147287;Ocupado; R$ 78.000,00 ;B;PI;Casa;1556;57,45%;;;
63156807;Ocupado; R$ 78.000,00 ;B;MG;Casa;1803;58,30%;;;
80791605;Ocupado; R$ 78.000,00 ;B;RN;Casa;1813;58,34%;;;
142330619;Ocupado; R$ 78.000,00 ;B;PI;Casa;1648;57,77%;;;
196719314;Ocupado; R$ 78.000,00 ;B;PA;Casa;122;52,48%;;;
402905626;Ocupado; R$ 78.000,00 ;B;RN;Casa;1558;57,46%;;;
415791260;Ocupado; R$ 78.000,00 ;B;PA;Casa;99;52,41%;;;
545243862;Ocupado; R$ 78.000,00 ;B;PE;Casa;1171;56,12%;;;
727085138;Ocupado; R$ 78.000,00 ;B;PA;Casa;1737;58,08%;;;
750967253;Ocupado; R$ 78.000,00 ;B;CE;Casa;464;53,67%;;;
838270399;Ocupado; R$ 78.000,00 ;B;MG;Casa;1393;56,88%;;;
861066158;Ocupado; R$ 78.000,00 ;B;PR;Casa;184;52,70%;;;
876277743;Ocupado; R$ 78.000,00 ;B;PI;Casa;1520;57,32%;;;
953133060;Ocupado; R$ 78.000,00 ;B;RN;Casa;1612;57,64%;;;
989697364;Ocupado; R$ 78.000,00 ;B;RN;Casa;1814;58,34%;;;
503219278;Desocupado; R$ 66.000,00 ;C;RN;Terreno;1736;50,41%;;;
623584010;Ocupado; R$ 78.143,00 ;B;PA;Casa;112;52,43%;;;
800240865;Ocupado; R$ 77.000,00 ;C;RN;Casa;1799;57,39%;;;
880844953;Ocupado; R$ 77.000,00 ;C;PA;Casa;1583;56,64%;;;
929873225;Ocupado; R$ 77.000,00 ;C;RN;Casa;1767;57,28%;;;
832575203;Ocupado; R$ 78.593,99 ;B;AL;Casa;1648;57,66%;;;
20325374;Ocupado; R$ 78.751,46 ;B;CE;Casa;1613;57,52%;;;
215560885;Desocupado; R$ 62.000,00 ;A;MG;Terreno;611;41,55%;;;
976360226;Ocupado; R$ 78.931,40 ;B;PA;Casa;1674;57,70%;;;
404843763;Ocupado; R$ 77.500,00 ;C;RJ;Apartamento;127;51,48%;;;
78668545;Ocupado; R$ 79.000,00 ;B;MG;Casa;1296;56,39%;;;
188100483;Ocupado; R$ 79.000,00 ;B;CE;Casa;1586;57,38%;;;
333589728;Ocupado; R$ 79.000,00 ;B;PR;Casa;277;52,91%;;;
348474108;Ocupado; R$ 79.000,00 ;B;RJ;Casa;129;52,40%;;;
392395839;Ocupado; R$ 79.000,00 ;B;CE;Casa;1794;58,09%;;;
412765925;Ocupado; R$ 79.000,00 ;B;MT;Casa;1554;57,27%;;;
574702411;Ocupado; R$ 79.000,00 ;B;RN;Casa;1803;58,12%;;;
580573652;Ocupado; R$ 79.000,00 ;B;PA;Casa;1625;57,52%;;;
721009088;Ocupado; R$ 79.000,00 ;B;PI;Casa;1736;57,90%;;;
721542201;Ocupado; R$ 79.000,00 ;B;PA;Casa;1724;57,85%;;;
755599102;Ocupado; R$ 79.000,00 ;B;CE;Casa;182;52,58%;;;
771616731;Ocupado; R$ 79.000,00 ;B;PA;Casa;1673;57,68%;;;
818992061;Ocupado; R$ 79.000,00 ;B;GO;Casa;660;54,22%;;;
838118695;Ocupado; R$ 79.000,00 ;B;RN;Casa;70;52,20%;;;
829319064;Ocupado; R$ 79.126,22 ;B;RN;Casa;1561;57,28%;;;
281898015;Ocupado; R$ 79.237,71 ;B;RN;Casa;1739;57,87%;;;
210826332;Ocupado; R$ 77.798,44 ;C;PA;Casa;1549;56,38%;;;
263132175;Ocupado; R$ 78.000,00 ;C;GO;Casa;386;52,32%;;;
451058102;Ocupado; R$ 78.000,00 ;C;PI;Casa;1639;56,65%;;;
484316291;Ocupado; R$ 78.000,00 ;C;RN;Casa;287;51,97%;;;
923863349;Ocupado; R$ 78.000,00 ;C;SE;Casa;1612;56,56%;;;
984543881;Ocupado; R$ 78.000,00 ;C;MS;Casa;274;51,93%;;;
996441727;Ocupado; R$ 78.000,00 ;C;CE;Casa;176;51,59%;;;
26442339;Ocupado; R$ 79.673,02 ;B;CE;Casa;269;52,81%;;;
897158902;Ocupado; R$ 78.200,00 ;C;RN;Casa;1586;56,44%;;;
894826496;Ocupado; R$ 79.800,00 ;B;PA;Casa;156;52,41%;;;
57767183;Ocupado; R$ 80.000,00 ;B;RN;Casa;1814;57,99%;;;
95698905;Ocupado; R$ 80.000,00 ;B;SE;Casa;1673;57,51%;;;
107874720;Ocupado; R$ 80.000,00 ;B;GO;Casa;1521;57,00%;;;
115825369;Ocupado; R$ 80.000,00 ;B;PE;Casa;1296;56,24%;;;
123396918;Ocupado; R$ 80.000,00 ;B;RN;Casa;457;53,41%;;;
442596453;Ocupado; R$ 80.000,00 ;B;RN;Casa;444;53,36%;;;
536950482;Ocupado; R$ 80.000,00 ;B;MA;Casa;1782;57,88%;;;
664635856;Ocupado; R$ 80.000,00 ;B;RN;Casa;1654;57,45%;;;
688104958;Ocupado; R$ 80.000,00 ;B;RN;Casa;1794;57,92%;;;
754903794;Ocupado; R$ 80.000,00 ;B;RN;Casa;458;53,41%;;;
990990587;Ocupado; R$ 80.000,00 ;B;GO;Casa;1372;56,50%;;;
330339122;Desocupado; R$ 63.000,00 ;A;MA;Terreno;1750;46,18%;;;
358293675;Ocupado; R$ 78.851,00 ;C;PA;Casa;1676;56,63%;;;
274674236;Ocupado; R$ 80.500,00 ;B;SE;Casa;904;54,85%;;;
683354289;Ocupado; R$ 80.500,00 ;B;RN;Casa;435;53,28%;;;
712947773;Ocupado; R$ 78.995,05 ;C;PE;Casa;256;51,75%;;;
235321776;Ocupado; R$ 79.000,00 ;C;RN;Casa;1687;56,65%;;;
257810032;Ocupado; R$ 79.000,00 ;C;RS;Apartamento;60;51,08%;;;
566997749;Ocupado; R$ 79.000,00 ;C;CE;Casa;1554;56,19%;;;
322983880;Desocupado; R$ 63.300,00 ;A;RJ;Terreno;1543;45,20%;;;
271096035;Ocupado; R$ 80.674,53 ;B;PA;Casa;869;54,71%;;;
514970579;Ocupado; R$ 79.185,66 ;C;PA;Casa;1809;57,03%;;;
748380806;Ocupado; R$ 80.837,00 ;B;MG;Casa;116;52,17%;;;
513536928;Ocupado; R$ 71.000,00 ;A;BA;Casa;1296;49,95%;;;
773918050;Ocupado; R$ 71.000,00 ;A;RJ;Apartamento;206;45,81%;;;
785842341;Ocupado; R$ 71.000,00 ;A;RN;Casa;1767;51,75%;;;
546420;Ocupado; R$ 81.000,00 ;B;RN;Casa;73;52,01%;;;
23088001;Ocupado; R$ 81.000,00 ;B;PA;Casa;1555;56,95%;;;
100647689;Ocupado; R$ 81.000,00 ;B;RN;Casa;1801;57,77%;;;
163678576;Ocupado; R$ 81.000,00 ;B;PI;Casa;1689;57,40%;;;
184850027;Ocupado; R$ 81.000,00 ;B;RN;Casa;256;52,62%;;;
191413773;Ocupado; R$ 81.000,00 ;B;PA;Casa;323;52,85%;;;
195313412;Ocupado; R$ 81.000,00 ;B;SE;Casa;1303;56,11%;;;
218645331;Ocupado; R$ 81.000,00 ;B;MG;Casa;1780;57,70%;;;
254005410;Ocupado; R$ 81.000,00 ;B;PI;Casa;1556;56,96%;;;
255114304;Ocupado; R$ 81.000,00 ;B;RN;Casa;217;52,49%;;;
267581356;Ocupado; R$ 81.000,00 ;B;RN;Casa;1303;56,11%;;;
293430582;Ocupado; R$ 81.000,00 ;B;CE;Casa;1457;56,63%;;;
341178148;Ocupado; R$ 81.000,00 ;B;RN;Casa;1803;57,78%;;;
349586860;Ocupado; R$ 81.000,00 ;B;RN;Casa;457;53,29%;;;
360009687;Ocupado; R$ 81.000,00 ;B;MG;Casa;1582;57,04%;;;
374017590;Ocupado; R$ 81.000,00 ;B;CE;Casa;1673;57,35%;;;
395318853;Ocupado; R$ 81.000,00 ;B;CE;Apartamento;95;52,09%;;;
408313749;Ocupado; R$ 81.000,00 ;B;PI;Casa;1696;57,42%;;;
419617155;Ocupado; R$ 81.000,00 ;B;PB;Casa;1705;57,45%;;;
460848614;Ocupado; R$ 81.000,00 ;B;CE;Casa;1411;56,47%;;;
466565262;Ocupado; R$ 81.000,00 ;B;RN;Casa;200;52,44%;;;
498675183;Ocupado; R$ 81.000,00 ;B;RN;Casa;459;53,30%;;;
513151484;Ocupado; R$ 81.000,00 ;B;PA;Casa;1625;57,19%;;;
563385083;Ocupado; R$ 81.000,00 ;B;MG;Casa;1708;57,46%;;;
569489658;Ocupado; R$ 81.000,00 ;B;PE;Casa;1614;57,15%;;;
576582601;Ocupado; R$ 81.000,00 ;B;RN;Casa;121;52,17%;;;
591235924;Ocupado; R$ 81.000,00 ;B;MG;Casa;1296;56,09%;;;
618022853;Ocupado; R$ 81.000,00 ;B;AL;Casa;1213;55,81%;;;
639233014;Ocupado; R$ 81.000,00 ;B;MG;Casa;1723;57,51%;;;
650455363;Ocupado; R$ 81.000,00 ;B;RN;Casa;393;53,08%;;;
659959446;Ocupado; R$ 81.000,00 ;B;RN;Casa;410;53,14%;;;
705584975;Ocupado; R$ 81.000,00 ;B;AL;Casa;1561;56,97%;;;
711795990;Ocupado; R$ 81.000,00 ;B;CE;Casa;1674;57,35%;;;
727056869;Ocupado; R$ 81.000,00 ;B;RN;Casa;452;53,28%;;;
761124819;Ocupado; R$ 81.000,00 ;B;PA;Casa;280;52,70%;;;
764865974;Ocupado; R$ 81.000,00 ;B;MG;Casa;1711;57,47%;;;
775604315;Ocupado; R$ 81.000,00 ;B;RN;Casa;1681;57,37%;;;
777338724;Ocupado; R$ 81.000,00 ;B;PE;Casa;1136;55,56%;;;
785114207;Ocupado; R$ 81.000,00 ;B;RN;Casa;291;52,74%;;;
787811550;Ocupado; R$ 81.000,00 ;B;RN;Casa;343;52,91%;;;
847012666;Ocupado; R$ 81.000,00 ;B;RN;Casa;459;53,30%;;;
884874438;Ocupado; R$ 81.000,00 ;B;PI;Casa;1673;57,35%;;;
928832033;Ocupado; R$ 81.000,00 ;B;RN;Casa;1582;57,04%;;;
934288575;Ocupado; R$ 81.000,00 ;B;CE;Casa;1655;57,29%;;;
936095598;Ocupado; R$ 81.000,00 ;B;RN;Casa;1554;56,95%;;;
952961676;Ocupado; R$ 81.000,00 ;B;CE;Casa;1712;57,48%;;;
970216424;Ocupado; R$ 81.000,00 ;B;PI;Casa;72;52,01%;;;
980131176;Ocupado; R$ 81.000,00 ;B;PE;Casa;634;53,88%;;;
999271432;Ocupado; R$ 81.000,00 ;B;PI;Casa;1365;56,32%;;;
432700879;Ocupado; R$ 81.073,43 ;B;RJ;Casa;177;52,35%;;;
790230321;Ocupado; R$ 81.139,30 ;B;GO;Casa;640;53,89%;;;
815635924;Ocupado; R$ 79.600,00 ;C;PA;Casa;1554;56,09%;;;
972602668;Ocupado; R$ 79.772,22 ;C;PE;Casa;1773;56,80%;;;
978618678;Ocupado; R$ 79.863,80 ;C;PA;Casa;1788;56,84%;;;
333252113;Ocupado; R$ 81.500,00 ;B;BA;Casa;1250;55,87%;;;
63772198;Ocupado; R$ 80.000,00 ;C;RS;Apartamento;337;51,92%;;;
157788350;Ocupado; R$ 80.000,00 ;C;RN;Casa;842;53,62%;;;
914629031;Ocupado; R$ 80.000,00 ;C;RS;Apartamento;1626;56,27%;;;
931085650;Ocupado; R$ 80.000,00 ;C;RJ;Apartamento;1374;55,42%;;;
879752461;Ocupado; R$ 81.600,00 ;B;RN;Casa;469;53,27%;;;
74572575;Ocupado; R$ 81.701,53 ;B;PI;Casa;1645;57,14%;;;
586316967;Ocupado; R$ 80.199,96 ;C;PI;Casa;1605;56,16%;;;
678087252;Desocupado; R$ 69.059,82 ;C;CE;Casa;312;44,02%;;;
435297613;Ocupado; R$ 81.781,29 ;B;PI;Casa;1617;57,04%;;;
822435;Ocupado; R$ 80.300,00 ;C;RN;Casa;1346;55,28%;;;
943092929;Ocupado; R$ 81.977,69 ;B;AL;Casa;281;52,61%;;;
153672004;Ocupado; R$ 82.000,00 ;B;BA;Casa;1360;56,16%;;;
272210216;Ocupado; R$ 82.000,00 ;B;BA;Casa;1618;57,01%;;;
277875396;Ocupado; R$ 82.000,00 ;B;RN;Casa;497;53,31%;;;
460740755;Ocupado; R$ 82.000,00 ;B;GO;Casa;1431;56,39%;;;
467218515;Ocupado; R$ 82.000,00 ;B;MA;Casa;1624;57,03%;;;
508070158;Ocupado; R$ 82.000,00 ;B;PR;Casa;472;53,23%;;;
592844241;Ocupado; R$ 82.000,00 ;B;RN;Casa;464;53,21%;;;
630311277;Ocupado; R$ 82.000,00 ;B;RN;Casa;1584;56,89%;;;
940160009;Ocupado; R$ 82.000,00 ;B;RN;Casa;1628;57,04%;;;
979367553;Ocupado; R$ 82.000,00 ;B;PA;Casa;1704;57,29%;;;
995623268;Ocupado; R$ 80.479,44 ;C;RN;Casa;1226;54,85%;;;
636885763;Ocupado; R$ 82.097,67 ;B;RN;Casa;197;52,32%;;;
200763767;Ocupado; R$ 80.791,87 ;C;CE;Casa;1655;56,23%;;;
431642307;Ocupado; R$ 82.400,00 ;B;SE;Casa;1520;56,62%;;;
444635821;Ocupado; R$ 82.457,12 ;B;PA;Casa;1697;57,19%;;;
44673403;Ocupado; R$ 81.000,00 ;C;CE;Casa;1586;55,97%;;;
329437851;Ocupado; R$ 81.000,00 ;C;GO;Casa;1638;56,14%;;;
540329782;Ocupado; R$ 81.000,00 ;C;CE;Casa;1673;56,26%;;;
655228225;Ocupado; R$ 81.000,00 ;C;SE;Casa;1303;55,03%;;;
838224956;Ocupado; R$ 81.000,00 ;C;GO;Casa;1638;56,14%;;;
876387765;Ocupado; R$ 81.000,00 ;C;PA;Casa;1554;55,86%;;;
884187705;Ocupado; R$ 82.759,44 ;B;BA;Casa;1619;56,89%;;;
605861991;Ocupado; R$ 82.806,21 ;B;PA;Casa;1738;57,27%;;;
916780766;Ocupado; R$ 82.944,33 ;B;PI;Casa;1705;57,14%;;;
208379490;Ocupado; R$ 83.000,00 ;B;ES;Casa;1688;57,08%;;;
250346448;Ocupado; R$ 83.000,00 ;B;CE;Casa;1661;56,99%;;;
349768609;Ocupado; R$ 83.000,00 ;B;PA;Casa;112;51,95%;;;
403929857;Ocupado; R$ 83.000,00 ;B;RN;Casa;1813;57,49%;;;
444715553;Ocupado; R$ 83.000,00 ;B;PA;Casa;1737;57,24%;;;
493200132;Ocupado; R$ 83.000,00 ;B;MG;Casa;1794;57,42%;;;
513284014;Ocupado; R$ 83.000,00 ;B;MG;Casa;179;52,17%;;;
518028843;Ocupado; R$ 83.000,00 ;B;RN;Casa;497;53,21%;;;
533010541;Ocupado; R$ 83.000,00 ;B;PR;Casa;297;52,55%;;;
536398391;Ocupado; R$ 83.000,00 ;B;CE;Casa;462;53,09%;;;
565421333;Ocupado; R$ 83.000,00 ;B;PA;Casa;95;51,90%;;;
732372614;Ocupado; R$ 83.000,00 ;B;RN;Casa;351;52,73%;;;
755753211;Ocupado; R$ 83.000,00 ;B;RN;Casa;325;52,65%;;;
766375176;Ocupado; R$ 83.000,00 ;B;MG;Casa;1794;57,42%;;;
775464694;Ocupado; R$ 83.000,00 ;B;RN;Casa;410;52,92%;;;
812403889;Ocupado; R$ 83.000,00 ;B;RN;Casa;436;53,01%;;;
869072691;Ocupado; R$ 83.000,00 ;B;MG;Casa;1634;56,90%;;;
886260080;Ocupado; R$ 83.000,00 ;B;MG;Casa;1737;57,24%;;;
896215051;Ocupado; R$ 83.000,00 ;B;RN;Casa;1561;56,67%;;;
903406132;Ocupado; R$ 83.000,00 ;B;RN;Casa;1318;55,88%;;;
935824592;Ocupado; R$ 83.000,00 ;B;GO;Casa;1558;56,66%;;;
946705339;Ocupado; R$ 83.000,00 ;B;RN;Casa;1523;56,54%;;;
86004679;Ocupado; R$ 81.500,00 ;C;RJ;Apartamento;119;51,03%;;;
541674362;Ocupado; R$ 73.050,00 ;A;MG;Terreno;1674;50,93%;;;
302315307;Ocupado; R$ 83.346,50 ;B;CE;Casa;1586;56,70%;;;
268278204;Ocupado; R$ 83.500,00 ;B;PA;Casa;1527;56,48%;;;
711071868;Ocupado; R$ 83.500,00 ;B;RN;Casa;1799;57,36%;;;
925931216;Ocupado; R$ 81.996,37 ;C;RN;Casa;1599;55,85%;;;
139620797;Ocupado; R$ 82.000,00 ;C;RJ;Apartamento;168;51,14%;;;
483125116;Ocupado; R$ 82.000,00 ;C;BA;Casa;141;51,05%;;;
496262000;Ocupado; R$ 82.000,00 ;C;CE;Casa;1523;55,60%;;;
682375532;Ocupado; R$ 82.000,00 ;C;PR;Terreno;114;50,96%;;;
377339194;Ocupado; R$ 83.607,72 ;B;PE;Apartamento;121;51,93%;;;
167745834;Ocupado; R$ 83.700,00 ;B;PR;Casa;305;52,51%;;;
495514469;Ocupado; R$ 83.700,00 ;B;BA;Casa;1585;56,64%;;;
167264430;Desocupado; R$ 75.000,00 ;B;RN;Casa;457;47,54%;;;
326118921;Desocupado; R$ 75.000,00 ;B;RN;Casa;248;46,79%;;;
773423546;Desocupado; R$ 75.000,00 ;B;RN;Casa;64;46,13%;;;
628002332;Ocupado; R$ 83.800,00 ;B;RN;Casa;155;52,02%;;;
299739431;Ocupado; R$ 82.212,01 ;C;PI;Apartamento;122;50,97%;;;
4620953;Ocupado; R$ 84.000,00 ;B;RN;Casa;527;53,19%;;;
31144771;Ocupado; R$ 84.000,00 ;B;RN;Casa;1722;57,04%;;;
45312525;Ocupado; R$ 84.000,00 ;B;PI;Casa;1619;56,70%;;;
81769152;Ocupado; R$ 84.000,00 ;B;PA;Casa;1696;56,95%;;;
91585881;Ocupado; R$ 84.000,00 ;B;RN;Casa;1675;56,88%;;;
115234381;Ocupado; R$ 84.000,00 ;B;RN;Casa;1737;57,08%;;;
178640341;Ocupado; R$ 84.000,00 ;B;PA;Casa;1746;57,11%;;;
223474198;Ocupado; R$ 84.000,00 ;B;CE;Casa;189;52,11%;;;
224431635;Ocupado; R$ 84.000,00 ;B;PI;Casa;655;53,61%;;;
355152023;Ocupado; R$ 84.000,00 ;B;CE;Casa;1586;56,60%;;;
553159593;Ocupado; R$ 84.000,00 ;B;RN;Apartamento;1528;56,41%;;;
578577865;Ocupado; R$ 84.000,00 ;B;RN;Casa;462;52,99%;;;
637842308;Ocupado; R$ 84.000,00 ;B;RN;Casa;1309;55,71%;;;
754802653;Ocupado; R$ 84.000,00 ;B;PA;Casa;1554;56,50%;;;
809120087;Ocupado; R$ 84.000,00 ;B;RN;Casa;1589;56,61%;;;
810422370;Ocupado; R$ 84.000,00 ;B;PA;Casa;1565;56,53%;;;
958280883;Ocupado; R$ 84.000,00 ;B;PI;Casa;1737;57,08%;;;
98011848;Ocupado; R$ 82.500,00 ;C;GO;Casa;1533;55,56%;;;
308409529;Desocupado; R$ 71.000,00 ;C;RN;Casa;1751;49,17%;;;
817061457;Ocupado; R$ 84.206,51 ;B;GO;Casa;1673;56,85%;;;
702886276;Ocupado; R$ 82.625,75 ;C;PE;Casa;1556;55,62%;;;
733906190;Ocupado; R$ 84.380,00 ;B;CE;Casa;1704;56,92%;;;
225625493;Ocupado; R$ 84.500,00 ;B;PI;Casa;655;53,55%;;;
144783947;Ocupado; R$ 84.587,07 ;B;PA;Casa;1634;56,67%;;;
